Date,Open,High,Low,Close,Volume,Adj Close
2005-03-14,687.25,691.60,670.84,671.94,65178000,671.94
2005-03-07,694.32,707.00,685.71,687.25,70432000,687.25
2005-02-28,690.59,699.77,686.94,694.32,71258000,694.32
2005-02-22,691.05,694.85,678.41,690.59,69107500,690.59
2005-02-14,698.41,707.21,690.09,691.05,60040000,691.05
2005-02-07,700.74,704.90,687.70,698.41,64180000,698.41
2005-01-31,685.39,701.21,685.39,700.74,59674000,700.74
2005-01-24,679.93,692.34,673.13,685.39,56410000,685.39
2005-01-18,698.02,703.10,679.93,679.93,60635000,679.93
2005-01-10,702.93,708.57,693.82,698.02,60456000,698.02
2005-01-03,724.12,730.45,697.93,702.93,72750000,702.93
2004-12-27,723.65,727.93,720.15,724.12,53960000,724.12
2004-12-20,713.10,726.17,711.76,723.65,187022500,723.65
2004-12-13,715.88,730.20,713.09,713.10,68582000,713.10
2004-12-06,727.05,739.43,706.57,715.88,68614000,715.88
2004-11-29,707.23,733.40,703.45,727.05,80416000,727.05
2004-11-22,705.10,711.13,699.06,707.23,58267500,707.23
2004-11-15,708.16,721.18,703.64,705.10,72176000,705.10
2004-11-08,693.87,708.16,686.95,708.16,69960000,708.16
2004-11-01,668.67,695.80,668.67,693.87,81360000,693.87
2004-10-25,647.51,670.95,645.51,668.90,68368000,668.90
2004-10-18,644.15,664.28,641.78,647.51,59790000,647.51
2004-10-11,648.95,657.95,641.30,644.15,57904000,644.15
2004-10-04,654.27,667.21,647.86,648.95,66444000,648.95
2004-09-27,630.06,655.23,620.57,654.27,174316000,654.27
2004-09-20,638.26,648.22,629.72,630.06,487034000,630.06
2004-09-13,639.23,647.05,633.13,638.26,230562000,638.26
2004-09-07,614.91,640.72,614.16,639.23,172107500,639.23
2004-08-30,631.10,631.46,612.78,614.91,385754000,614.91
2004-08-23,622.04,633.22,619.73,631.10,44400000,631.10
2004-08-16,603.64,625.52,603.64,622.04,151630000,622.04
2004-08-09,624.12,634.86,595.37,603.64,238462000,603.64
2004-08-02,659.21,662.96,623.25,624.12,58730000,624.12
2004-07-26,639.72,663.67,637.91,659.21,167660000,659.21
2004-07-19,641.18,668.27,639.00,639.72,152618000,639.72
2004-07-12,671.78,673.41,641.18,641.18,131754000,641.18
2004-07-06,688.52,688.52,664.36,671.78,200805000,671.78
2004-06-28,700.27,712.41,686.26,688.52,275516000,688.52
2004-06-21,693.93,711.47,687.23,700.27,161946000,700.27
2004-06-14,700.89,707.12,688.25,693.93,61896000,693.93
2004-06-07,683.21,704.85,683.21,700.89,63307500,700.89
2004-06-01,687.80,690.06,674.57,683.21,60302500,683.21
2004-05-24,668.14,689.93,664.91,687.80,158856000,687.80
2004-05-17,663.15,678.64,651.32,668.14,64710000,668.14
2004-05-10,666.72,677.81,658.14,663.15,90768000,663.15
2004-05-03,657.21,677.99,657.09,666.72,78278000,666.72
2004-04-26,708.74,709.42,657.16,657.21,86112000,657.21
2004-04-19,681.62,709.18,673.43,708.74,77220000,708.74
2004-04-12,704.05,709.14,676.68,681.62,83602000,681.62
2004-04-05,710.79,717.86,697.52,704.05,71740000,704.05
2004-03-29,682.51,710.79,682.51,710.79,84026000,710.79
